GEOID,NAME,variable,estimate,moe
14660,"Brainerd, MN Micro Area",B15003_018,2488,235
14660,"Brainerd, MN Micro Area",B15003_019,6173,378
14660,"Brainerd, MN Micro Area",B15003_020,10858,517
14660,"Brainerd, MN Micro Area",B15003_021,8643,489
14660,"Brainerd, MN Micro Area",B15003_022,11680,443
14660,"Brainerd, MN Micro Area",B15003_023,4128,352
14660,"Brainerd, MN Micro Area",B15003_024,1194,171
14660,"Brainerd, MN Micro Area",B15003_025,545,159
14660,"Brainerd, MN Micro Area",B17001_001,92790,215
14660,"Brainerd, MN Micro Area",B19301_001,32342,722
14660,"Brainerd, MN Micro Area",B25002_001,68424,132
14660,"Brainerd, MN Micro Area",B25002_003,27570,668
14660,"Brainerd, MN Micro Area",B25007_001,40854,691
14660,"Brainerd, MN Micro Area",B25007_002,31735,512
14660,"Brainerd, MN Micro Area",B25024_001,68424,132
14660,"Brainerd, MN Micro Area",B25024_002,56093,512
14660,"Brainerd, MN Micro Area",B25024_003,1611,175
14660,"Brainerd, MN Micro Area",B25077_001,206500,4880
14700,"Branson, MO Micro Area",B01001H_001,49154,39
14700,"Branson, MO Micro Area",B01002_001,43.2,0.4
14700,"Branson, MO Micro Area",B02001_001,55563,NA
14700,"Branson, MO Micro Area",B02001_002,50874,310
14700,"Branson, MO Micro Area",B07001_017,45160,1000
14700,"Branson, MO Micro Area",B07011_001,25194,955
14700,"Branson, MO Micro Area",B15003_001,38713,244
14700,"Branson, MO Micro Area",B15003_017,11153,779
14700,"Branson, MO Micro Area",B15003_018,2176,427
14700,"Branson, MO Micro Area",B15003_019,3940,522
14700,"Branson, MO Micro Area",B15003_020,6264,595
14700,"Branson, MO Micro Area",B15003_021,3211,378
14700,"Branson, MO Micro Area",B15003_022,5633,688
14700,"Branson, MO Micro Area",B15003_023,1833,327
14700,"Branson, MO Micro Area",B15003_024,444,182
14700,"Branson, MO Micro Area",B15003_025,295,120
14700,"Branson, MO Micro Area",B17001_001,53799,305
14700,"Branson, MO Micro Area",B19301_001,24659,1053
14700,"Branson, MO Micro Area",B25002_001,30999,127
14700,"Branson, MO Micro Area",B25002_003,8609,602
14700,"Branson, MO Micro Area",B25007_001,22390,600
14700,"Branson, MO Micro Area",B25007_002,14669,559
14700,"Branson, MO Micro Area",B25024_001,30999,127
14700,"Branson, MO Micro Area",B25024_002,16092,676
14700,"Branson, MO Micro Area",B25024_003,1232,265
14700,"Branson, MO Micro Area",B25077_001,149900,6376
14720,"Breckenridge, CO Micro Area",B01001H_001,24863,264
14720,"Breckenridge, CO Micro Area",B01002_001,38.2,0.9
14720,"Breckenridge, CO Micro Area",B02001_001,30735,NA
14720,"Breckenridge, CO Micro Area",B02001_002,27419,698
14720,"Breckenridge, CO Micro Area",B07001_017,26183,829
14720,"Breckenridge, CO Micro Area",B07011_001,39090,2793
14720,"Breckenridge, CO Micro Area",B15003_001,23620,242
14720,"Breckenridge, CO Micro Area",B15003_017,2973,620
14720,"Breckenridge, CO Micro Area",B15003_018,562,337
14720,"Breckenridge, CO Micro Area",B15003_019,936,384
14720,"Breckenridge, CO Micro Area",B15003_020,3589,657
14720,"Breckenridge, CO Micro Area",B15003_021,1307,392
14720,"Breckenridge, CO Micro Area",B15003_022,8974,814
14720,"Breckenridge, CO Micro Area",B15003_023,2673,604
14720,"Breckenridge, CO Micro Area",B15003_024,723,248
14720,"Breckenridge, CO Micro Area",B15003_025,286,179
14720,"Breckenridge, CO Micro Area",B17001_001,30525,113
14720,"Breckenridge, CO Micro Area",B19301_001,44973,3388
14720,"Breckenridge, CO Micro Area",B25002_001,31158,58
14720,"Breckenridge, CO Micro Area",B25002_003,19549,666
14720,"Breckenridge, CO Micro Area",B25007_001,11609,676
14720,"Breckenridge, CO Micro Area",B25007_002,7986,521
14720,"Breckenridge, CO Micro Area",B25024_001,31158,58
14720,"Breckenridge, CO Micro Area",B25024_002,10429,628
14720,"Breckenridge, CO Micro Area",B25024_003,3959,418
14720,"Breckenridge, CO Micro Area",B25077_001,596300,38117
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B01001H_001,204485,297
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B01002_001,39.2,0.3
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B02001_001,268945,NA
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B02001_002,214819,1051
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B07001_017,221962,1971
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B07011_001,38761,763
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B15003_001,188054,81
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B15003_017,33393,1383
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B15003_018,6663,674
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B15003_019,16989,990
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B15003_020,36180,1390
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B15003_021,20504,1005
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B15003_022,42364,1644
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B15003_023,16048,894
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B15003_024,4290,622
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B15003_025,1992,337
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B17001_001,259850,1487
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B19301_001,39993,734
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B25002_001,113730,605
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B25002_003,7972,816
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B25007_001,105758,938
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B25007_002,72040,1205
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B25024_001,113730,605
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B25024_002,80616,1077
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B25024_003,4738,492
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",B25077_001,362700,4967
14780,"Brenham, TX Micro Area",B01001H_001,22361,222
14780,"Brenham, TX Micro Area",B01002_001,42,0.8
14780,"Brenham, TX Micro Area",B02001_001,35275,NA
14780,"Brenham, TX Micro Area",B02001_002,26961,404
14780,"Brenham, TX Micro Area",B07001_017,30920,812
14780,"Brenham, TX Micro Area",B07011_001,30073,1857
14780,"Brenham, TX Micro Area",B15003_001,23589,280
14780,"Brenham, TX Micro Area",B15003_017,6563,617
14780,"Brenham, TX Micro Area",B15003_018,751,211
14780,"Brenham, TX Micro Area",B15003_019,1513,286
14780,"Brenham, TX Micro Area",B15003_020,3376,457
14780,"Brenham, TX Micro Area",B15003_021,1817,362
14780,"Brenham, TX Micro Area",B15003_022,4302,617
14780,"Brenham, TX Micro Area",B15003_023,1430,307
14780,"Brenham, TX Micro Area",B15003_024,498,192
14780,"Brenham, TX Micro Area",B15003_025,396,171
14780,"Brenham, TX Micro Area",B17001_001,33197,399
14780,"Brenham, TX Micro Area",B19301_001,32649,2365
14780,"Brenham, TX Micro Area",B25002_001,16342,161
14780,"Brenham, TX Micro Area",B25002_003,3021,386
14780,"Brenham, TX Micro Area",B25007_001,13321,425
14780,"Brenham, TX Micro Area",B25007_002,9817,511
14780,"Brenham, TX Micro Area",B25024_001,16342,161
14780,"Brenham, TX Micro Area",B25024_002,12272,438
14780,"Brenham, TX Micro Area",B25024_003,132,82
14780,"Brenham, TX Micro Area",B25077_001,193000,12731
14820,"Brevard, NC Micro Area",B01001H_001,30745,62
14820,"Brevard, NC Micro Area",B01002_001,51.9,0.6
14820,"Brevard, NC Micro Area",B02001_001,34039,NA
14820,"Brevard, NC Micro Area",B02001_002,31138,244
14820,"Brevard, NC Micro Area",B07001_017,28103,804
14820,"Brevard, NC Micro Area",B07011_001,27018,1357
14820,"Brevard, NC Micro Area",B15003_001,26044,123
14820,"Brevard, NC Micro Area",B15003_017,5118,498
14820,"Brevard, NC Micro Area",B15003_018,1299,286
14820,"Brevard, NC Micro Area",B15003_019,1640,339
14820,"Brevard, NC Micro Area",B15003_020,4408,543
14820,"Brevard, NC Micro Area",B15003_021,2419,431
14820,"Brevard, NC Micro Area",B15003_022,5481,647
14820,"Brevard, NC Micro Area",B15003_023,2569,451
14820,"Brevard, NC Micro Area",B15003_024,318,116
14820,"Brevard, NC Micro Area",B15003_025,443,149
14820,"Brevard, NC Micro Area",B17001_001,32984,263
14820,"Brevard, NC Micro Area",B19301_001,30577,1626
14820,"Brevard, NC Micro Area",B25002_001,19752,122
14820,"Brevard, NC Micro Area",B25002_003,5104,452
14820,"Brevard, NC Micro Area",B25007_001,14648,478
14820,"Brevard, NC Micro Area",B25007_002,11071,542
14820,"Brevard, NC Micro Area",B25024_001,19752,122
14820,"Brevard, NC Micro Area",B25024_002,14647,471
14820,"Brevard, NC Micro Area",B25024_003,365,125
14820,"Brevard, NC Micro Area",B25077_001,231300,13430
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B01001H_001,576391,995
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B01002_001,40.8,0.2
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B02001_001,944306,NA
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B02001_002,668623,2925
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B07001_017,825322,3733
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B07011_001,41747,473
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B15003_001,646052,67
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B15003_017,119520,2848
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B15003_018,14821,963
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B15003_019,27926,1321
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B15003_020,64968,1855
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B15003_021,39623,1542
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B15003_022,174948,2668
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B15003_023,103441,2215
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B15003_024,26452,1593
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B15003_025,11172,787
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B17001_001,926873,1009
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B19301_001,58851,766
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B25002_001,374329,320
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B25002_003,29259,1449
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B25007_001,345070,1483
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B25007_002,230123,2074
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B25024_001,374329,320
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B25024_002,214506,1853
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B25024_003,25871,1167
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",B25077_001,433000,4681
15020,"Brookhaven, MS Micro Area",B01001H_001,22957,29
15020,"Brookhaven, MS Micro Area",B01002_001,39.5,1
15020,"Brookhaven, MS Micro Area",B02001_001,34197,NA
15020,"Brookhaven, MS Micro Area",B02001_002,23313,68
15020,"Brookhaven, MS Micro Area",B07001_017,31327,686
15020,"Brookhaven, MS Micro Area",B07011_001,25478,1896
15020,"Brookhaven, MS Micro Area",B15003_001,23405,279
15020,"Brookhaven, MS Micro Area",B15003_017,7439,701
15020,"Brookhaven, MS Micro Area",B15003_018,1505,406
15020,"Brookhaven, MS Micro Area",B15003_019,1553,371
15020,"Brookhaven, MS Micro Area",B15003_020,3506,560
15020,"Brookhaven, MS Micro Area",B15003_021,2561,389
15020,"Brookhaven, MS Micro Area",B15003_022,2130,460
15020,"Brookhaven, MS Micro Area",B15003_023,1109,298
15020,"Brookhaven, MS Micro Area",B15003_024,150,105
15020,"Brookhaven, MS Micro Area",B15003_025,298,178
15020,"Brookhaven, MS Micro Area",B17001_001,33606,162
15020,"Brookhaven, MS Micro Area",B19301_001,23586,1754
15020,"Brookhaven, MS Micro Area",B25002_001,15662,80
15020,"Brookhaven, MS Micro Area",B25002_003,2535,378
15020,"Brookhaven, MS Micro Area",B25007_001,13127,379
15020,"Brookhaven, MS Micro Area",B25007_002,9965,459
15020,"Brookhaven, MS Micro Area",B25024_001,15662,80
15020,"Brookhaven, MS Micro Area",B25024_002,10249,550
15020,"Brookhaven, MS Micro Area",B25024_003,74,68
15020,"Brookhaven, MS Micro Area",B25077_001,105100,11255
15060,"Brookings, OR Micro Area",B01001H_001,19614,78
15060,"Brookings, OR Micro Area",B01002_001,56.3,1.1
15060,"Brookings, OR Micro Area",B02001_001,22889,NA
15060,"Brookings, OR Micro Area",B02001_002,20506,260
15060,"Brookings, OR Micro Area",B07001_017,18774,723
15060,"Brookings, OR Micro Area",B07011_001,24790,2099
15060,"Brookings, OR Micro Area",B15003_001,18718,133
15060,"Brookings, OR Micro Area",B15003_017,4519,476
15060,"Brookings, OR Micro Area",B15003_018,750,219
15060,"Brookings, OR Micro Area",B15003_019,1548,281
15060,"Brookings, OR Micro Area",B15003_020,4136,568
15060,"Brookings, OR Micro Area",B15003_021,1884,322
15060,"Brookings, OR Micro Area",B15003_022,2551,406
15060,"Brookings, OR Micro Area",B15003_023,1207,234
15060,"Brookings, OR Micro Area",B15003_024,227,140
15060,"Brookings, OR Micro Area",B15003_025,410,181
15060,"Brookings, OR Micro Area",B17001_001,22713,58
15060,"Brookings, OR Micro Area",B19301_001,32125,2710
15060,"Brookings, OR Micro Area",B25002_001,13011,32
15060,"Brookings, OR Micro Area",B25002_003,2221,346
15060,"Brookings, OR Micro Area",B25007_001,10790,349
15060,"Brookings, OR Micro Area",B25007_002,7919,415
15060,"Brookings, OR Micro Area",B25024_001,13011,32
15060,"Brookings, OR Micro Area",B25024_002,8571,408
15060,"Brookings, OR Micro Area",B25024_003,478,182
15060,"Brookings, OR Micro Area",B25077_001,285600,20329
15100,"Brookings, SD Micro Area",B01001H_001,31472,45
15100,"Brookings, SD Micro Area",B01002_001,27.3,0.4
15100,"Brookings, SD Micro Area",B02001_001,35115,NA
15100,"Brookings, SD Micro Area",B02001_002,32210,120
15100,"Brookings, SD Micro Area",B07001_017,26946,795
15100,"Brookings, SD Micro Area",B07011_001,27946,2637
15100,"Brookings, SD Micro Area",B15003_001,18841,157
15100,"Brookings, SD Micro Area",B15003_017,4164,397
15100,"Brookings, SD Micro Area",B15003_018,564,161
15100,"Brookings, SD Micro Area",B15003_019,930,201
15100,"Brookings, SD Micro Area",B15003_020,2718,327
15100,"Brookings, SD Micro Area",B15003_021,1821,265
15100,"Brookings, SD Micro Area",B15003_022,4991,392
15100,"Brookings, SD Micro Area",B15003_023,1681,307
15100,"Brookings, SD Micro Area",B15003_024,452,171
15100,"Brookings, SD Micro Area",B15003_025,836,165
15100,"Brookings, SD Micro Area",B17001_001,31540,281
15100,"Brookings, SD Micro Area",B19301_001,28867,1421
15100,"Brookings, SD Micro Area",B25002_001,14756,131
15100,"Brookings, SD Micro Area",B25002_003,1392,282
15100,"Brookings, SD Micro Area",B25007_001,13364,314
15100,"Brookings, SD Micro Area",B25007_002,7875,331
15100,"Brookings, SD Micro Area",B25024_001,14756,131
15100,"Brookings, SD Micro Area",B25024_002,8758,334
15100,"Brookings, SD Micro Area",B25024_003,699,163
15100,"Brookings, SD Micro Area",B25077_001,187100,10425
15140,"Brownsville, TN Micro Area",B01001H_001,7593,21
15140,"Brownsville, TN Micro Area",B01002_001,43,1
15140,"Brownsville, TN Micro Area",B02001_001,17391,NA
15140,"Brownsville, TN Micro Area",B02001_002,7899,260
15140,"Brownsville, TN Micro Area",B07001_017,15743,428
15140,"Brownsville, TN Micro Area",B07011_001,23970,2311
15140,"Brownsville, TN Micro Area",B15003_001,12121,52
15140,"Brownsville, TN Micro Area",B15003_017,4812,366
15140,"Brownsville, TN Micro Area",B15003_018,937,164
15140,"Brownsville, TN Micro Area",B15003_019,1068,224
15140,"Brownsville, TN Micro Area",B15003_020,1364,212
15140,"Brownsville, TN Micro Area",B15003_021,672,159
15140,"Brownsville, TN Micro Area",B15003_022,893,210
15140,"Brownsville, TN Micro Area",B15003_023,367,117
15140,"Brownsville, TN Micro Area",B15003_024,21,18
15140,"Brownsville, TN Micro Area",B15003_025,104,57
15140,"Brownsville, TN Micro Area",B17001_001,17138,142
15140,"Brownsville, TN Micro Area",B19301_001,22830,1848
15140,"Brownsville, TN Micro Area",B25002_001,8419,61
15140,"Brownsville, TN Micro Area",B25002_003,1271,237
15140,"Brownsville, TN Micro Area",B25007_001,7148,253
15140,"Brownsville, TN Micro Area",B25007_002,4209,295
15140,"Brownsville, TN Micro Area",B25024_001,8419,61
15140,"Brownsville, TN Micro Area",B25024_002,6380,231
15140,"Brownsville, TN Micro Area",B25024_003,253,121
15140,"Brownsville, TN Micro Area",B25077_001,103600,7084
15180,"Brownsville-Harlingen, TX Metro Area",B01001H_001,36943,84
15180,"Brownsville-Harlingen, TX Metro Area",B01002_001,31.7,0.2
15180,"Brownsville-Harlingen, TX Metro Area",B02001_001,422135,NA
15180,"Brownsville-Harlingen, TX Metro Area",B02001_002,358405,3500
15180,"Brownsville-Harlingen, TX Metro Area",B07001_017,381644,2788
15180,"Brownsville-Harlingen, TX Metro Area",B07011_001,21068,417
15180,"Brownsville-Harlingen, TX Metro Area",B15003_001,248705,197
15180,"Brownsville-Harlingen, TX Metro Area",B15003_017,54636,2019
15180,"Brownsville-Harlingen, TX Metro Area",B15003_018,10304,905
15180,"Brownsville-Harlingen, TX Metro Area",B15003_019,11292,920
15180,"Brownsville-Harlingen, TX Metro Area",B15003_020,31055,1665
15180,"Brownsville-Harlingen, TX Metro Area",B15003_021,18068,1168
15180,"Brownsville-Harlingen, TX Metro Area",B15003_022,31264,1627
15180,"Brownsville-Harlingen, TX Metro Area",B15003_023,10403,926
15180,"Brownsville-Harlingen, TX Metro Area",B15003_024,2157,368
15180,"Brownsville-Harlingen, TX Metro Area",B15003_025,1322,257
15180,"Brownsville-Harlingen, TX Metro Area",B17001_001,419023,584
15180,"Brownsville-Harlingen, TX Metro Area",B19301_001,18247,395
15180,"Brownsville-Harlingen, TX Metro Area",B25002_001,152544,170
15180,"Brownsville-Harlingen, TX Metro Area",B25002_003,25576,1121
15180,"Brownsville-Harlingen, TX Metro Area",B25007_001,126968,1167
15180,"Brownsville-Harlingen, TX Metro Area",B25007_002,84054,1573
15180,"Brownsville-Harlingen, TX Metro Area",B25024_001,152544,170
15180,"Brownsville-Harlingen, TX Metro Area",B25024_002,97791,1534
15180,"Brownsville-Harlingen, TX Metro Area",B25024_003,4264,703
15180,"Brownsville-Harlingen, TX Metro Area",B25077_001,89700,2227
15220,"Brownwood, TX Micro Area",B01001H_001,26886,76
15220,"Brownwood, TX Micro Area",B01002_001,41.2,0.5
15220,"Brownwood, TX Micro Area",B02001_001,37805,NA
15220,"Brownwood, TX Micro Area",B02001_002,33252,385
15220,"Brownwood, TX Micro Area",B07001_017,32667,596
15220,"Brownwood, TX Micro Area",B07011_001,25710,1202
15220,"Brownwood, TX Micro Area",B15003_001,26168,123
15220,"Brownwood, TX Micro Area",B15003_017,7242,591
15220,"Brownwood, TX Micro Area",B15003_018,1954,308
15220,"Brownwood, TX Micro Area",B15003_019,1612,256
15220,"Brownwood, TX Micro Area",B15003_020,4862,455
15220,"Brownwood, TX Micro Area",B15003_021,1842,271
15220,"Brownwood, TX Micro Area",B15003_022,3916,441
15220,"Brownwood, TX Micro Area",B15003_023,1041,217
15220,"Brownwood, TX Micro Area",B15003_024,128,55
15220,"Brownwood, TX Micro Area",B15003_025,176,83
15220,"Brownwood, TX Micro Area",B17001_001,36074,370
15220,"Brownwood, TX Micro Area",B19301_001,26989,1660
15220,"Brownwood, TX Micro Area",B25002_001,19112,148
15220,"Brownwood, TX Micro Area",B25002_003,4498,377
15220,"Brownwood, TX Micro Area",B25007_001,14614,421
15220,"Brownwood, TX Micro Area",B25007_002,10449,409
15220,"Brownwood, TX Micro Area",B25024_001,19112,148
15220,"Brownwood, TX Micro Area",B25024_002,13620,422
15220,"Brownwood, TX Micro Area",B25024_003,202,101
15220,"Brownwood, TX Micro Area",B25077_001,109500,8087
15260,"Brunswick, GA Metro Area",B01001H_001,79995,328
15260,"Brunswick, GA Metro Area",B01002_001,42.9,0.3
15260,"Brunswick, GA Metro Area",B02001_001,118149,NA
15260,"Brunswick, GA Metro Area",B02001_002,84155,493
15260,"Brunswick, GA Metro Area",B07001_017,100846,1743
15260,"Brunswick, GA Metro Area",B07011_001,27080,719
15260,"Brunswick, GA Metro Area",B15003_001,83922,280
